,track_genre,index,popularity,duration_ms,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_x,PC1,PC2,PCA_EuclidianDist(Xsign),1th_Boundary
1360,rock,1360,0,227240,False,0.552,0.873,0,-6.065,0.0464,0.00137,0.000273,0.0966,0.62,125.059,69,-0.05309466400364507,-0.3761505789111089,0.42457151265599513,1
1361,rock,1361,0,151387,False,0.683,0.511,6,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991,52,0.37942744313964893,0.07197917290012779,0.6335297210934168,1
1362,rock,1362,0,151387,False,0.683,0.511,6,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991,52,0.37942744313964893,0.07197917290012779,0.6335297210934168,1
1363,rock,1363,0,151387,False,0.683,0.511,6,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991,52,0.37942744313964893,0.07197917290012779,0.6335297210934168,1
1364,rock,1364,0,218306,False,0.399,0.801,4,-4.638,0.0544,0.32,0.0,0.308,0.696,199.792,78,0.09924934321287159,-0.03020606677696136,0.35055314890149886,1
1365,rock,1365,82,354320,False,0.414,0.404,0,-9.928,0.0499,0.271,0.0,0.3,0.224,71.105,87,0.2029823778449499,-0.6144837635165075,0.7634024693852358,1
1366,rock,1366,1,233373,False,0.559,0.863,4,-4.704,0.0267,0.00229,8.29e-06,0.201,0.646,126.417,67,-0.03905848888224839,-0.020331830983867927,0.21191909886510252,1
1367,rock,1367,0,194080,False,0.714,0.611,0,-5.448,0.0367,0.891,0.011,0.0969,0.412,117.872,50,0.5204588145600317,-0.5360522370511995,0.9385940473819577,1
1368,rock,1368,0,151387,False,0.683,0.511,6,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991,52,0.37942744313964893,0.07197917290012779,0.6335297210934168,1
1369,rock,1369,0,151387,False,0.683,0.511,6,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991,52,0.37942744313964893,0.07197917290012779,0.6335297210934168,1
1370,rock,1370,1,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.2190349204265996,-0.5271333478027463,0.7055943047852057,1
1371,rock,1371,2,394133,False,0.526,0.365,1,-12.605,0.028,0.0775,1.37e-05,0.0618,0.254,131.251,48,0.1493324271966456,-0.4137126546374066,0.5749996069719477,1
1372,rock,1372,0,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.21875935954517,-0.526397542292073,0.7048614826278513,1
1373,rock,1373,0,151387,False,0.683,0.511,6,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991,52,0.37942744313964893,0.07197917290012779,0.6335297210934168,1
1374,rock,1374,1,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.2190349204265996,-0.5271333478027463,0.7055943047852057,1
1375,rock,1375,0,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.21875935954517,-0.526397542292073,0.7048614826278513,1
1376,rock,1376,0,227240,False,0.552,0.873,0,-6.065,0.0464,0.00137,0.000273,0.0966,0.62,125.059,69,-0.05309466400364507,-0.3761505789111089,0.42457151265599513,1
1377,rock,1377,0,378906,False,0.47,0.621,0,-6.763,0.0253,0.206,0.000725,0.135,0.396,175.906,104,0.056871256221945166,-0.4461292222863675,0.5414806098772825,1
1378,rock,1378,2,175853,False,0.54,0.926,1,-6.205,0.162,0.0191,0.0,0.651,0.686,144.8,69,-0.07578877219910324,-0.2750215769829325,0.32555555547106707,1
1379,rock,1379,1,207066,False,0.57,0.939,5,-7.177,0.0701,0.155,0.0,0.633,0.538,117.322,72,0.0008190069576052839,0.022169817421786253,0.25179689246635784,1
1380,rock,1380,0,208920,False,0.658,0.773,11,-5.119,0.0244,0.000901,0.0,0.194,0.66,100.006,73,0.06394472271102566,0.5847126418144334,0.6636641940135966,1
1381,rock,1381,0,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.21875935954517,-0.526397542292073,0.7048614826278513,1
1382,rock,1382,0,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.21875935954517,-0.526397542292073,0.7048614826278513,1
1383,rock,1383,0,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.21875935954517,-0.526397542292073,0.7048614826278513,1
1384,rock,1384,0,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.21875935954517,-0.526397542292073,0.7048614826278513,1
1385,rock,1385,0,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.21875935954517,-0.526397542292073,0.7048614826278513,1
1386,rock,1386,0,217493,False,0.5,0.908,2,-4.303,0.0418,0.0166,0.0,0.128,0.744,138.834,69,-0.051066405113194185,-0.1713682330615856,0.26256741320513804,1
1387,rock,1387,0,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.21875935954517,-0.526397542292073,0.7048614826278513,1
1388,rock,1388,0,243057,False,0.503,0.582,0,-4.324,0.0253,0.472,0.0,0.103,0.326,77.321,49,0.21875935954517,-0.526397542292073,0.7048614826278513,1
1389,rock,1389,1,215527,False,0.521,0.954,5,-3.556,0.0909,0.0295,5.02e-05,0.25,0.45,90.545,66,-0.15662600137174976,0.0232582970124785,0.09622708558274612,1
1390,rock,1390,1,408173,False,0.398,0.93,11,-6.76,0.0599,0.000854,0.121,0.0874,0.73,190.84,76,-0.12759723709032378,0.6289290109943161,0.6407293790971434,1
1391,rock,1391,2,159226,False,0.555,0.921,8,-4.606,0.0369,0.00264,0.000205,0.117,0.775,121.141,74,-0.011072641256693466,0.35870589717869306,0.4309944354940372,1
1392,rock,1392,1,242533,False,0.497,0.983,5,-5.19,0.109,8.3e-05,0.0145,0.119,0.0693,121.397,100,-0.3280828474266906,-0.025866391655971932,-0.08225570666865598,-1
1393,rock,1393,0,170720,False,0.605,0.7,4,-6.47,0.0277,0.00998,0.0,0.116,0.588,84.962,67,0.06685467076162084,-0.058814225483580396,0.32226696309533276,1
1394,rock,1394,1,175853,False,0.54,0.926,1,-6.205,0.162,0.0191,0.0,0.651,0.686,144.8,69,-0.07606433308053279,-0.2742857714722592,0.32478654630210935,1
1395,rock,1395,0,216866,False,0.533,0.771,4,-6.512,0.028,0.0883,0.0,0.0428,0.853,103.262,67,0.1410521120434234,-0.012005092777028104,0.3912363436418033,1
1396,rock,1396,1,200933,False,0.627,0.909,0,-4.731,0.0658,0.000957,7.03e-05,0.336,0.697,124.313,69,-0.03806977146536447,-0.3591390407466343,0.4170075207417193,1
1397,rock,1397,2,193320,False,0.401,0.901,1,-5.011,0.041,0.0704,0.0,0.538,0.839,134.799,69,-0.004692988384048469,-0.26475978525038235,0.3609338912235552,1
1398,rock,1398,1,206120,False,0.261,0.947,11,-3.031,0.0487,0.000193,0.00326,0.31,0.552,185.942,75,-0.22756222899225592,0.6019229125955442,0.6023409717720514,1
1399,rock,1399,2,172466,True,0.766,0.882,5,-4.477,0.0713,0.0675,2.59e-06,0.281,0.547,107.933,11,-0.39265463213817153,-0.0036847877327268463,-0.1427022134765691,-1
1400,rock,1400,68,236390,False,0.571,0.415,2,-6.572,0.0305,0.615,0.0,0.187,0.342,78.025,38,0.4431375999370603,-0.42990216605191994,0.8156320278303452,1
1401,rock,1401,83,153000,False,0.551,0.881,7,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036,84,-0.009764655558547691,0.09977426478873208,0.2601305914978768,1
1402,rock,1402,78,177493,False,0.546,0.465,5,-8.167,0.0287,0.153,0.00259,0.321,0.415,73.369,87,0.21726271808302167,-0.10713964275869348,0.4793885175520935,1
1403,rock,1403,53,287573,False,0.78,0.46,6,-7.516,0.0851,0.455,0.000141,0.061,0.788,124.007,42,0.5340795861445948,0.06111360825453038,0.7864576724290807,1
1404,rock,1404,76,214147,False,0.679,0.715,9,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,84,0.12249009405402679,0.3330096050470184,0.49964414058602635,1
1405,rock,1405,79,147350,False,0.637,0.929,4,-3.593,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,89,0.06675628604089431,-0.04288732906995807,0.31964647306231264,1
1406,rock,1406,83,160133,False,0.741,0.697,0,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,90,0.21339640362130285,-0.42942538258644436,0.6317771649075895,1
1407,rock,1407,68,237375,False,0.411,0.675,5,-6.251,0.0591,0.063,0.0,0.092,0.545,130.134,89,0.026728223687404212,-0.024996367766937366,0.27785486892751404,1
1408,rock,1408,0,210520,False,0.611,0.509,9,-9.382,0.127,0.69,2.64e-06,0.0855,0.425,90.168,55,0.48298935910541246,0.25428994012203543,0.7758458443589368,1
1409,rock,1409,0,210520,False,0.611,0.509,9,-9.382,0.127,0.69,2.64e-06,0.0855,0.425,90.168,55,0.48298935910541246,0.25428994012203543,0.7758458443589368,1
1410,rock,1410,1,251120,False,0.694,0.761,4,-6.066,0.0263,0.176,3.63e-05,0.123,0.866,129.953,67,0.2300251209195283,-0.005935703876067344,0.4800618182008564,1
1411,rock,1411,0,251120,False,0.694,0.761,4,-6.066,0.0263,0.176,3.63e-05,0.123,0.866,129.953,67,0.22974956003809874,-0.005199898365394029,0.47977773947918817,1
1412,rock,1412,4,208920,False,0.658,0.773,11,-5.119,0.0244,0.000901,0.0,0.194,0.66,100.006,73,0.06504696623674397,0.5817694197717401,0.6615967417668586,1
1413,rock,1413,0,161880,False,0.77,0.657,0,-7.658,0.0386,0.4,5.89e-05,0.29,0.846,92.008,68,0.437347565888799,-0.41247330620911604,0.801611442450977,1
1414,rock,1414,1,258825,False,0.635,0.551,3,-7.136,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,66,0.0684714903046198,-0.15485431157248963,0.3541241984804699,1
1415,rock,1415,0,258825,False,0.635,0.551,3,-7.136,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,66,0.0681959294231902,-0.15411850606181632,0.35355503590277704,1
1416,rock,1416,2,258825,False,0.635,0.551,3,-7.136,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,66,0.06874705118604937,-0.1555901170831629,0.35469418824355486,1
1417,rock,1417,0,209613,False,0.787,0.785,6,-6.768,0.0737,0.144,0.0,0.0596,0.734,97.021,67,0.19663436243044383,0.14488790494390735,0.46954739771686926,1
1418,rock,1418,0,213186,False,0.671,0.575,7,-8.998,0.0575,0.0046,0.000217,0.123,0.647,160.976,66,0.15699673785606116,0.23654000952450582,0.47074145847941695,1
1419,rock,1419,0,166506,False,0.665,0.689,11,-7.344,0.0511,0.111,0.0,0.0657,0.782,177.879,74,0.19740904656216493,0.6192608159186926,0.7639756626214937,1
1420,rock,1420,0,208920,False,0.658,0.773,11,-5.119,0.0244,0.000901,0.0,0.194,0.66,100.006,73,0.06394472271102566,0.5847126418144334,0.6636641940135966,1
1421,rock,1421,0,159226,False,0.555,0.921,8,-4.606,0.0369,0.00264,0.000205,0.117,0.775,121.141,74,-0.011623763019552674,0.3601775082000396,0.4319155794482852,1
1422,rock,1422,1,159546,False,0.757,0.688,9,-4.546,0.112,0.226,0.0,0.237,0.704,155.994,73,0.21864591866070815,0.41222602728401647,0.6241468534309067,1
1423,rock,1423,1,200053,False,0.654,0.794,4,-6.288,0.0284,0.00769,0.00134,0.165,0.678,114.62,67,0.055628345015262814,-0.023393443714960993,0.3065223295057206,1
1424,rock,1424,1,195093,False,0.595,0.655,0,-4.277,0.026,0.155,0.0,0.265,0.364,153.866,106,0.027769527522739396,-0.4418919849410412,0.5219429439846268,1
1425,rock,1425,1,124653,False,0.516,0.818,11,-6.076,0.0393,0.00701,0.0,0.337,0.769,121.907,74,0.04685097352656312,0.6074712033724065,0.6761225949562608,1
1426,rock,1426,0,244306,False,0.173,0.609,3,-7.724,0.0482,0.359,0.0,0.1,0.0988,197.819,79,-0.03506861844514553,-0.2526682010564908,0.3317178297924332,1
1427,rock,1427,0,170720,False,0.605,0.7,4,-6.47,0.0277,0.00998,0.0,0.116,0.588,84.962,67,0.06685467076162084,-0.058814225483580396,0.32226696309533276,1
1428,rock,1428,1,244680,False,0.629,0.486,8,-8.198,0.0305,0.497,0.0,0.117,0.382,122.011,53,0.3742862500205484,0.1931830484844529,0.6534929320095705,1
1429,rock,1429,0,208920,False,0.658,0.773,11,-5.119,0.0244,0.000901,0.0,0.194,0.66,100.006,73,0.06394472271102566,0.5847126418144334,0.6636641940135966,1
1430,rock,1430,2,188040,False,0.689,0.853,1,-3.455,0.0286,0.0186,0.0,0.142,0.937,153.933,69,0.08475249024517045,-0.21652697707416924,0.39867676321328377,1
1431,rock,1431,0,238426,False,0.502,0.716,7,-4.439,0.0587,0.291,0.0,0.246,0.629,169.952,76,0.14056594533132077,0.21162433025613236,0.44421460445251554,1
1432,rock,1432,0,181840,False,0.729,0.764,9,-6.138,0.0452,0.201,0.000598,0.0807,0.964,94.017,70,0.3084553827561921,0.4375328350553719,0.7094416087888815,1
1433,rock,1433,0,190826,False,0.679,0.926,11,-3.834,0.0612,0.118,0.0,0.302,0.934,179.941,74,0.11054172506784722,0.6655380705394164,0.75692222774353,1
1434,rock,1434,0,185400,False,0.484,0.944,4,-3.652,0.0413,0.0901,0.0,0.471,0.839,170.064,69,-0.010481988999125696,0.023391163358060352,0.24065748298579542,1
1435,rock,1435,0,208920,False,0.658,0.773,11,-5.119,0.0244,0.000901,0.0,0.194,0.66,100.006,73,0.06394472271102566,0.5847126418144334,0.6636641940135966,1
1436,rock,1436,0,187355,False,0.437,0.878,0,-4.687,0.0452,0.0112,0.0,0.126,0.623,128.043,69,-0.09692770913581106,-0.37676572884353376,0.40667375211760354,1
1437,rock,1437,0,185466,False,0.525,0.94,4,-3.546,0.065,0.0283,0.0,0.236,0.636,140.093,69,-0.0978898641728857,-0.011003535510488271,0.1525076103513321,1
1438,rock,1438,0,188893,False,0.55,0.765,1,-5.878,0.0417,0.534,0.0,0.0791,0.592,157.49,48,0.26687149689410106,-0.3510615172717084,0.6248202407178106,1
1439,rock,1439,0,124653,False,0.516,0.818,11,-6.076,0.0393,0.00701,0.0,0.337,0.769,121.907,74,0.04657541264513357,0.6082070088830797,0.6766629449291085,1
1440,rock,1440,0,199592,False,0.646,0.607,7,-7.671,0.0335,0.0127,2.32e-05,0.32,0.536,123.033,72,0.10727281112685352,0.20043526744905804,0.4096561460638175,1
1441,rock,1441,0,84973,False,0.387,0.786,11,-4.127,0.0436,0.0195,0.0,0.123,0.462,149.806,77,-0.10847324499643318,0.5661783573930749,0.5835989674101215,1
1442,rock,1442,0,188893,False,0.55,0.765,1,-5.878,0.0417,0.534,0.0,0.0791,0.592,157.49,48,0.26687149689410106,-0.3510615172717084,0.6248202407178106,1
1443,rock,1443,0,84973,False,0.387,0.786,11,-4.127,0.0436,0.0195,0.0,0.123,0.462,149.806,77,-0.10847324499643318,0.5661783573930749,0.5835989674101215,1
1444,rock,1444,0,124653,False,0.516,0.818,11,-6.076,0.0393,0.00701,0.0,0.337,0.769,121.907,74,0.04657541264513357,0.6082070088830797,0.6766629449291085,1
1445,rock,1445,0,232466,False,0.578,0.471,8,-8.182,0.0615,0.498,1.49e-06,0.1,0.54,147.611,53,0.4044415398261093,0.2301318032151487,0.6937250001989441,1
1446,rock,1446,0,228133,False,0.691,0.854,9,-4.77,0.0735,0.239,0.0,0.0969,0.779,94.96,73,0.189794063262965,0.40811875117871155,0.5999831107164767,1
1447,rock,1447,0,84973,False,0.387,0.786,11,-4.127,0.0436,0.0195,0.0,0.123,0.462,149.806,77,-0.10847324499643318,0.5661783573930749,0.5835989674101215,1
1448,rock,1448,0,291253,False,0.395,0.472,3,-6.5,0.0392,0.312,0.0,0.0687,0.188,123.223,48,0.10892959709159648,-0.2636201083924598,0.44533809315753353,1
1449,rock,1449,0,84973,False,0.387,0.786,11,-4.127,0.0436,0.0195,0.0,0.123,0.462,149.806,77,-0.10847324499643318,0.5661783573930749,0.5835989674101215,1
1450,rock,1450,80,178000,False,0.682,0.683,8,-6.444,0.0287,0.156,2.32e-05,0.273,0.64,120.023,84,0.21229188496869006,0.23921070391653676,0.5205146950626366,1
1451,rock,1451,83,201726,False,0.288,0.758,6,-5.692,0.0371,0.00616,0.0,0.303,0.619,97.094,89,-0.03206535551866729,0.0569829833015697,0.22526111437874013,1
1452,rock,1452,73,347525,True,0.618,0.793,0,-5.711,0.0601,0.204,0.0154,0.126,0.459,101.015,5,-0.3370690780121546,-0.5471540743813144,-0.5540384512450012,-1
1453,rock,1453,85,238640,True,0.515,0.43,7,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844,15,-0.3528045445598842,-0.017672853289363855,-0.1043125310092349,-1
1454,rock,1454,85,247067,False,0.519,0.595,2,-5.001,0.0283,0.00151,0.0,0.0762,0.237,129.786,87,-0.055103112699614154,-0.34769599966560444,0.39859416059802394,1
1455,rock,1455,83,239600,False,0.733,0.71,5,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,83,0.2668397331567745,0.03806029335138217,0.5182392263227081,1
1456,rock,1456,79,197935,False,0.722,0.851,7,-3.873,0.0639,0.0319,0.0,0.108,0.452,126.885,89,-0.026836832595289434,0.15910883820879274,0.2740755765883831,1
1457,rock,1457,51,196187,False,0.64,0.537,0,-5.452,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,86,-0.006147574893743402,-0.5456624179115029,0.597671715535569,1
1458,rock,1458,85,300840,False,0.625,0.533,10,-11.903,0.0596,0.659,0.00266,0.0546,0.139,108.296,34,0.4197246981871954,0.23685970448653626,0.710375739289694,1
1459,rock,1459,76,393640,False,0.533,0.36,1,-12.633,0.0282,0.0805,1.03e-05,0.0631,0.299,131.229,87,0.19153619793656806,-0.46091324408026446,0.6382752013488175,1
1460,rock,1460,81,515386,False,0.543,0.836,4,-9.11,0.0353,0.000647,0.431,0.153,0.56,105.173,57,-0.13705416343561277,-0.12842050544736255,0.17102218632851512,1
1461,rock,1461,82,136562,False,0.528,0.797,4,-7.487,0.0485,0.000391,0.011,0.14,0.751,143.785,91,0.05842492635766813,-0.061663332583343,0.31452869787034854,1
1462,rock,1462,51,156368,False,0.688,0.492,5,-8.459,0.0256,0.492,0.000227,0.147,0.638,107.918,45,0.49528699518043073,-0.06500487811630118,0.7481165279313047,1
1463,rock,1463,3,236160,False,0.453,0.655,9,-4.22,0.0257,0.0794,7.06e-06,0.0849,0.366,172.01,77,-0.04402442882346799,0.3628209193025925,0.417210924359702,1
1464,rock,1464,0,194506,False,0.511,0.714,9,-6.414,0.0368,0.0504,0.56,0.105,0.521,98.008,65,-0.14720946392457956,0.3550055010304344,0.3695873375381549,1
1465,rock,1465,1,268426,False,0.666,0.854,9,-5.051,0.0295,0.179,1.2e-06,0.0986,0.803,125.637,73,0.15978683113881373,0.4287238836337689,0.5930677999797427,1
1466,rock,1466,1,231207,False,0.478,0.536,10,-7.915,0.0319,0.631,0.000102,0.145,0.256,116.826,77,0.34072699094250414,0.3271457169227928,0.6752649094458512,1
1467,rock,1467,0,211197,True,0.576,0.869,7,-4.339,0.0339,8.57e-05,7.1e-05,0.0573,0.746,92.538,11,-0.39544808065046844,0.2042884730054768,-0.25077664238882896,-1
1468,rock,1468,0,318000,False,0.521,0.679,11,-6.664,0.0291,0.482,0.921,0.0928,0.207,92.992,65,-0.11289683560732061,0.4081860311494442,0.43059623048979545,1
1469,rock,1469,1,471160,False,0.354,0.731,2,-9.178,0.0382,0.0812,0.00124,0.115,0.697,170.633,69,0.036691926300365024,-0.20765323701527177,0.35399453025256555,1
1470,rock,1470,1,311240,False,0.429,0.63,0,-7.392,0.0329,0.078,0.0,0.104,0.211,151.627,104,-0.07630658918241912,-0.47328752137984204,0.5041532295397099,1
1471,rock,1471,0,244866,False,0.582,0.755,11,-7.305,0.0288,0.0632,0.00658,0.931,0.311,109.061,27,-0.019367421203092983,0.49882591802799536,0.5495622648062582,1
1472,rock,1472,3,212333,False,0.395,0.382,2,-10.689,0.0329,0.918,1.96e-05,0.719,0.0582,108.082,16,0.4922642905920317,-0.4803979426207793,0.8841597482142973,1
1473,rock,1473,0,216000,False,0.514,0.85,0,-3.534,0.0288,0.00142,0.000297,0.0984,0.437,94.018,106,-0.12986304183108643,-0.41989476191536346,0.43674305924884377,1
1474,rock,1474,0,236160,False,0.453,0.655,9,-4.22,0.0257,0.0794,7.06e-06,0.0849,0.366,172.01,77,-0.04485111146775675,0.36502833583461236,0.41872634551482585,1
1475,rock,1475,0,282243,False,0.687,0.559,0,-4.661,0.0351,0.714,0.0,0.116,0.404,136.073,50,0.42095853231897284,-0.5137757839824681,0.8450744986676795,1
1476,rock,1476,0,311240,False,0.429,0.63,0,-7.392,0.0329,0.078,0.0,0.104,0.211,151.627,104,-0.07658215006384872,-0.4725517158691687,0.5033675345583712,1
1477,rock,1477,1,252986,False,0.462,0.765,5,-7.011,0.036,0.324,0.231,0.0757,0.399,81.513,53,0.031838918148427126,-0.051858050393786104,0.2865701191222146,1
1478,rock,1478,0,222226,False,0.714,0.734,4,-7.125,0.0306,0.176,0.000618,0.115,0.68,123.57,67,0.19698104603999403,-0.04234929663130238,0.4489827596291124,1
1479,rock,1479,1,197106,False,0.549,0.891,6,-4.044,0.0351,0.0141,0.00323,0.0661,0.508,111.996,66,-0.0957097766821387,0.1303283590979254,0.20196770582603868,1
1480,rock,1480,1,214400,False,0.552,0.946,7,-4.249,0.0384,0.00106,0.000661,0.368,0.458,135.979,66,-0.14782277976776675,0.21983699849396976,0.2424221323254623,1
1481,rock,1481,0,285373,False,0.614,0.724,7,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863,70,0.2906270937145602,0.23681509769693676,0.59021948879672,1
1482,rock,1482,0,250520,False,0.682,0.683,0,-5.977,0.04,0.398,0.0,0.0603,0.776,90.017,68,0.3521652240693096,-0.42171064275209125,0.7351481641742865,1
1483,rock,1483,0,192551,False,0.815,0.66,9,-7.68,0.25,0.381,0.0,0.128,0.643,101.006,73,0.329842298469729,0.35833844482548394,0.6816329893238771,1
1484,rock,1484,0,260573,False,0.776,0.609,9,-6.146,0.0929,0.481,0.0,0.0508,0.612,96.04,53,0.40591487173843754,0.33293358337951817,0.7355739866998952,1
1485,rock,1485,0,197106,False,0.549,0.891,6,-4.044,0.0351,0.0141,0.00323,0.0661,0.508,111.996,66,-0.09598533756356831,0.1310641646085987,0.20223335899390552,1
1486,rock,1486,1,321323,False,0.597,0.665,7,-4.403,0.129,0.424,0.0,0.115,0.443,94.467,53,0.20466192845459347,0.13179779165135885,0.47337947470314434,1
1487,rock,1487,0,225599,False,0.534,0.614,10,-6.69,0.0406,0.557,0.0,0.199,0.238,147.739,77,0.24915430851826154,0.35641536975261356,0.6133408020898626,1
1488,rock,1488,0,246933,False,0.381,0.894,7,-8.638,0.037,0.0258,0.0,0.0251,0.797,205.528,76,-0.02140218860411222,0.2929567365452126,0.37159199246244656,1
1489,rock,1489,0,239972,False,0.581,0.659,8,-7.511,0.116,0.538,0.0,0.0656,0.577,155.945,53,0.3325627358718939,0.25198051914720276,0.6347231863231718,1
1490,rock,1490,1,290160,False,0.62,0.788,7,-8.646,0.0276,0.018,0.0,0.369,0.856,137.129,72,0.13774217582388695,0.26829547761852646,0.4715150668040156,1
1491,rock,1491,0,246933,False,0.381,0.894,7,-8.638,0.037,0.0258,0.0,0.0251,0.797,205.528,76,-0.02140218860411222,0.2929567365452126,0.37159199246244656,1
1492,rock,1492,0,270640,False,0.522,0.639,9,-5.553,0.0246,0.129,0.0,0.185,0.437,83.377,53,0.07987791528914584,0.3301299535335749,0.4666960737092109,1
1493,rock,1493,0,321323,False,0.597,0.665,7,-4.403,0.129,0.424,0.0,0.115,0.443,94.467,53,0.20438636757316386,0.13253359716203217,0.473320320093108,1
1494,rock,1494,1,285373,False,0.614,0.724,7,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863,70,0.29090265459598974,0.23607929218626345,0.5901771886036902,1
1495,rock,1495,1,174160,False,0.558,0.403,0,-8.968,0.0245,0.328,0.0,0.171,0.148,81.661,48,0.22708270309935058,-0.5575118821822731,0.733776126874542,1
1496,rock,1496,1,285373,False,0.614,0.724,7,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863,70,0.29090265459598974,0.23607929218626345,0.5901771886036902,1
1497,rock,1497,0,130173,False,0.7,0.467,4,-8.578,0.0376,0.685,0.0,0.315,0.763,119.287,44,0.6384049310271773,-0.11630936070588882,0.8959861543914707,1
1498,rock,1498,0,256359,False,0.553,0.722,7,-7.794,0.0327,0.101,2.83e-05,0.958,0.257,91.267,27,-0.007268037491061946,0.12034117467765171,0.27092582738867405,1
1499,rock,1499,0,285373,False,0.614,0.724,7,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863,70,0.2906270937145602,0.23681509769693676,0.59021948879672,1
1500,rock,1500,80,244013,False,0.648,0.594,11,-7.027,0.0293,0.114,0.0462,0.116,0.544,113.983,84,0.18218149304763936,0.4803448097969051,0.6461516689073176,1
1501,rock,1501,73,148485,False,0.704,0.797,0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,90,0.1565081596197243,-0.39508546437146747,0.5668698333789102,1
1502,rock,1502,79,208760,False,0.636,0.676,2,-3.442,0.0263,0.0807,0.0,0.0831,0.273,113.98,87,-0.01208449969909381,-0.3394858450395158,0.4145532827823519,1
1503,rock,1503,77,250626,False,0.378,0.638,10,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086,92,0.05746045176208445,0.46671857461505073,0.5588901119973851,1
1504,rock,1504,77,245640,False,0.817,0.599,0,-9.249,0.0328,0.132,0.000311,0.0873,0.548,108.873,38,0.2570973845207172,-0.48465844966064586,0.7014567486418624,1
1505,rock,1505,82,175426,False,0.72,0.791,1,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071,90,0.10022981918298068,-0.33506783264397355,0.48469720312549075,1
1506,rock,1506,82,229120,False,0.255,0.393,5,-10.654,0.0278,0.0577,0.00361,0.113,0.118,76.426,87,0.033696927319943504,-0.16696068832451727,0.3291805249655178,1
1507,rock,1507,73,190160,False,0.462,0.395,9,-9.376,0.0264,0.758,0.0,0.121,0.625,82.259,29,0.645287876016439,0.2073692385322895,0.9189898704727317,1
1508,rock,1508,71,189120,False,0.601,0.757,2,-3.341,0.028,0.0139,8.85e-05,0.0727,0.462,82.001,89,-0.020578092359400946,-0.30072149282589444,0.3782430805089315,1
1509,rock,1509,81,232800,False,0.472,0.671,4,-4.649,0.029,0.0129,0.0,0.159,0.0681,82.952,89,-0.1382539626708879,-0.21585461068434825,0.24306457951015994,1
1510,rock,1510,73,382296,False,0.472,0.366,11,-12.595,0.0286,0.15,0.312,0.0837,0.171,127.163,34,0.08542973990242374,0.3800326305796117,0.5068904326541065,1
1511,rock,1511,82,216773,False,0.673,0.886,1,-4.44,0.0431,0.185,0.0,0.0826,0.795,97.012,90,0.15571716093729082,-0.3437321480332286,0.5317501333056278,1
1512,rock,1512,78,205933,False,0.56,0.872,3,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05,89,-0.03094037971362254,-0.16036054734359245,0.2714822690054517,1
1513,rock,1513,84,292880,False,0.502,0.89,4,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,89,-0.18620839410463907,-0.14781957010648833,0.1609968766441637,1
1514,rock,1514,84,232106,False,0.743,0.446,4,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,87,0.08227910021964947,-0.18043197194775296,0.37810725587289984,1
